Average Stock,Business Segment,Business Type,Lead Behaviour Profile,Lead Type,Mql Id,Sdr Id,Seller Id (Closed Deals),Sr Id,Won Date,Won Date1,Won Month,Won Year,Declared Monthly Revenue,Declared Product Catalog Size,Has Company,Has Gtin
,health_beauty,manufacturer,cat,online_beginner,c9be6fa4a4d011709bfa79908b2a1238,a8387c01a09e99ce014107505b92388c,465b4d6f3d04fac8957c6017541df171,c638112b43f1d1b86dcabb0da720c901,3/22/2018 2:02:12 PM,"March 22, 2018",March 2018,2018,0,,,
,bed_bath_table,manufacturer,wolf,online_big,e66292f43e32d3b92d2c00229a6afe55,4b339f9567d060bcea4f5136b9f5949e,7614a7c196be837b0eba0a3811e51b29,4ef15afb4b2723d8f3d81e51ec7afefe,4/16/2018 4:49:40 PM,"April 16, 2018",April 2018,2018,0,,,
,jewerly,reseller,,offline,92c9627a1529f28cb04691b9fe1f6ec8,0a0fb2b07d841f84fb6714e35c723075,63972c86dd9a38da4f3d8b5ccec2ee60,9ae085775a198122c5586fa830ff7f2b,7/13/2018 9:46:12 PM,"July 13, 2018",July 2018,2018,0,,,
,construction_tools_house_garden,reseller,wolf,online_big,44c115ec4cfd1287a92e824ff941aa3e,4b339f9567d060bcea4f5136b9f5949e,493a261e134421b6d9d997900fa56a5f,4ef15afb4b2723d8f3d81e51ec7afefe,3/16/2018 5:20:55 PM,"March 16, 2018",March 2018,2018,0,,,
,party,manufacturer,,offline,1f539e92146eac32306bcb0f8ba374ec,4b339f9567d060bcea4f5136b9f5949e,8ff95b78fd27130aef0a3b68b7124c51,c638112b43f1d1b86dcabb0da720c901,2/23/2018 12:40:05 PM,"February 23, 2018",February 2018,2018,0,,,
,health_beauty,reseller,eagle,offline,e758533feded97683d573154714a195b,a8387c01a09e99ce014107505b92388c,985c92cc412091f8529c12d7f23d3fef,d3d1e91a157ea7f90548eef82f1955e3,4/18/2018 6:43:53 PM,"April 18, 2018",April 2018,2018,0,,,
5-20,food_drink,reseller,"cat, wolf",offline,6456e5e81dd87446f811df77548e6a6b,45749fb708130f78d0db07d8d80f030b,76e8c36299440e255379b5fa7f03f272,34d40cdaf94010a1d05b0d6212f9e909,9/20/2018 7:13:05 PM,"September 20, 2018",September 2018,2018,10000,50,1,1
,construction_tools_house_garden,reseller,cat,online_medium,e8caf5068d097fe43a132fbc1152bdd8,4b339f9567d060bcea4f5136b9f5949e,26677ff8d8321b864317019c728ac010,de63de0d10a6012430098db33c679b0b,4/12/2018 5:00:00 AM,"April 12, 2018",April 2018,2018,0,,,
,car_accessories,reseller,cat,online_big,9ea89671c9ac8a9c53062381b303f4d4,09285259593c61296eef10c734121d5b,c7bb64409aa480bb7d0335faaaf3d242,495d4e95a8cf8bbf8b432b612a2aa328,4/11/2018 7:08:35 PM,"April 11, 2018",April 2018,2018,0,,,
,construction_tools_house_garden,reseller,cat,offline,5d23750fc8ccf6284ca2ef9063c7b395,9e4d1098a3b0f5da39b0bc48f9876645,1e26c56af8d48424e1df0140a2401f83,fbf4aef3f6915dc0c3c97d6812522f6a,2/26/2018 2:02:58 PM,"February 26, 2018",February 2018,2018,0,,,
,household_utilities,manufacturer,eagle,industry,058172f0764ed2bfad2c7aa7cb9ae15f,b90f87164b5f8c2cfa5c8572834dbe3f,8c818d927ba4145304edccf74293f8b6,34d40cdaf94010a1d05b0d6212f9e909,10/29/2018 3:54:02 PM,"October 29, 2018",October 2018,2018,5000,20,,
,home_decor,reseller,cat,online_big,3138f2d16a2894a0b029ac115da88f8f,a8387c01a09e99ce014107505b92388c,daf565f087a52def0fd5c5825b3661bc,6565aa9ce3178a5caf6171827af3a9ba,3/28/2018 3:21:21 PM,"March 28, 2018",March 2018,2018,0,,,
,computers,reseller,cat,online_beginner,b4994d8000b83caf4875f9cf28664194,9749123c950bf8363ace42cb1c2d0815,7ee00840eff17f731c41f35b12184c96,a8387c01a09e99ce014107505b92388c,7/13/2018 11:58:39 PM,"July 13, 2018",July 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_medium,acc0e9c96173c579c90c05de205a2b63,4b339f9567d060bcea4f5136b9f5949e,9c7fd21e0aa159b20da593371f08ff7c,2695de1affa7750089c0455f8ce27021,2/16/2018 12:56:46 PM,"February 16, 2018",February 2018,2018,0,,,
,handcrafted,manufacturer,cat,online_small,df5f39b59210605db5d0afb2ddac38a6,9e4d1098a3b0f5da39b0bc48f9876645,f002671b6ff4042e52a52aaccba44c0e,2695de1affa7750089c0455f8ce27021,3/14/2018 6:31:31 PM,"March 14, 2018",March 2018,2018,0,,,
,health_beauty,reseller,cat,online_medium,d78e4f87a5a597a1c8f2663af303e65b,370c9f455f93a9a96cbe9bea48e70033,cb141ec6f444a4cb7a2400aaf80b6fc3,85fc447d336637ba1df43e793199fbc8,7/2/2018 7:20:22 PM,"July 2, 2018",July 2018,2018,0,,,
,home_decor,reseller,cat,online_big,f487c050e3c1f3c31f85b9f818ccc0c2,370c9f455f93a9a96cbe9bea48e70033,508808d438fe2ff972ed13bb8f4a82e2,34d40cdaf94010a1d05b0d6212f9e909,7/24/2018 9:56:07 PM,"July 24, 2018",July 2018,2018,0,,,
,home_decor,manufacturer,cat,online_medium,ff3e7e5ca2f0e0d94bff1aabf7ed6ff3,9e4d1098a3b0f5da39b0bc48f9876645,5084f696554075b9a98403b769f31cd5,495d4e95a8cf8bbf8b432b612a2aa328,4/2/2018 3:03:24 PM,"April 2, 2018",April 2018,2018,0,,,
,health_beauty,manufacturer,eagle,online_small,ec2f34a30d5b87ed1d3e9de2741ddabc,0a0fb2b07d841f84fb6714e35c723075,246eefbebdc0c11402ec404e1589de43,85fc447d336637ba1df43e793199fbc8,5/11/2018 6:16:13 PM,"May 11, 2018",May 2018,2018,0,,,
,food_supplement,manufacturer,,industry,dedd5db8f760f36dd41fba0d5e94308b,f6c6ab65a1c732f154b371401448be6d,41da412d33e8da4f22baf55cb1bde82c,060c0a26f19f4d66b42e0d8796688490,12/11/2017 7:07:26 PM,"December 11, 2017",December 2017,2017,0,,,
5-20,pet,reseller,wolf,online_beginner,0a634763cc1a09532dd8cbf0e74e3d48,323cff2ceea1814239bc2c7e614d260d,8c4e430c5e662c328d3c84d334871709,9ae085775a198122c5586fa830ff7f2b,7/13/2018 7:38:49 PM,"July 13, 2018",July 2018,2018,0,,1,1
,construction_tools_house_garden,reseller,,online_medium,7ac6d80c42fdb4020030b1cb9ed708f5,4b339f9567d060bcea4f5136b9f5949e,cfe94489ddd337d1e29e12f2a7205d10,9ae085775a198122c5586fa830ff7f2b,1/22/2018 3:00:00 AM,"January 22, 2018",January 2018,2018,0,,,
,construction_tools_house_garden,manufacturer,cat,online_medium,d62e62abe24dcaa94f9e1b3678477b51,4b339f9567d060bcea4f5136b9f5949e,c611f4ce9ce875bcc063fa97fd4d7d12,85fc447d336637ba1df43e793199fbc8,3/19/2018 9:39:25 PM,"March 19, 2018",March 2018,2018,0,,,
,household_utilities,manufacturer,eagle,industry,b97dc9b1917a076d96da7c0ae4e2ed72,9d12ef1a7eca3ec58c545c678af7869c,376643e536ea9ab265065925112a876a,fbf4aef3f6915dc0c3c97d6812522f6a,5/17/2018 5:00:00 AM,"May 17, 2018",May 2018,2018,0,,,
1-5,food_supplement,reseller,eagle,online_medium,7f95cccd5ccfb40b086d93e209d08ebf,370c9f455f93a9a96cbe9bea48e70033,b28c0625f1f26655cfa0f370be1164ac,b90f87164b5f8c2cfa5c8572834dbe3f,9/5/2018 4:32:37 PM,"September 5, 2018",September 2018,2018,0,1000,1,1
,music_instruments,reseller,eagle,online_small,59d49e1ef1cc5496dfde1a1cc0c74004,09285259593c61296eef10c734121d5b,196964603e568f36848694f9274a2acd,2695de1affa7750089c0455f8ce27021,5/2/2018 3:39:20 PM,"May 2, 2018",May 2018,2018,0,,,
,stationery,manufacturer,cat,online_medium,dbf25bb9667ad45905359f401d0ffb60,9d12ef1a7eca3ec58c545c678af7869c,189ca3538ce9f920cacf0f982cbe223b,fbf4aef3f6915dc0c3c97d6812522f6a,4/30/2018 2:04:11 PM,"April 30, 2018",April 2018,2018,0,,,
,car_accessories,manufacturer,cat,industry,ff8ee6aac61c11f16443646cdf467146,a8387c01a09e99ce014107505b92388c,7877194d40c496d36a88ae5957c5e7d1,4ef15afb4b2723d8f3d81e51ec7afefe,4/13/2018 5:00:00 AM,"April 13, 2018",April 2018,2018,0,,,
,health_beauty,manufacturer,,online_medium,4c3419c75074a0734e4d1851aa66eb8b,068066e24f0c643eb1d089c7dd20cd73,9ffca1681e7428db3d75eb4b69ee9599,495d4e95a8cf8bbf8b432b612a2aa328,2/8/2018 2:13:35 PM,"February 8, 2018",February 2018,2018,0,,,
,household_utilities,reseller,shark,online_big,2dfbe1c802c78a8b1f75ef13b70c1124,4b339f9567d060bcea4f5136b9f5949e,382229d1e840115ffe3dbf5ff460e417,495d4e95a8cf8bbf8b432b612a2aa328,3/27/2018 9:15:09 PM,"March 27, 2018",March 2018,2018,0,,,
,car_accessories,manufacturer,cat,online_medium,5db98ad3d38184a2f9db88f5bb1c62c1,9d12ef1a7eca3ec58c545c678af7869c,5bc24d989e71e93c33e50a7782431b0e,de63de0d10a6012430098db33c679b0b,3/20/2018 9:23:26 PM,"March 20, 2018",March 2018,2018,0,,,
,health_beauty,reseller,cat,online_big,b91cf8812365f50ff4bda4bcd6206b05,a8387c01a09e99ce014107505b92388c,5e063e85d44b0f5c3e6ec3131103a57e,495d4e95a8cf8bbf8b432b612a2aa328,3/6/2018 8:38:55 PM,"March 6, 2018",March 2018,2018,0,,,
,computers,reseller,cat,online_medium,6ddd8f436b40ded89a268f4b38a30b35,068066e24f0c643eb1d089c7dd20cd73,164471825a8de8c31eb8cb9375b27243,fbf4aef3f6915dc0c3c97d6812522f6a,3/7/2018 8:23:35 PM,"March 7, 2018",March 2018,2018,0,,,
unknown,car_accessories,reseller,"cat, wolf",online_medium,3d2c7bb8be9ea80c1477b6778fbd2cf6,f42a2bd194f7802ab052a815c8de65b7,bd585fa4d871cd7600ec8a2b90c57a4e,9d12ef1a7eca3ec58c545c678af7869c,9/26/2018 1:48:53 PM,"September 26, 2018",September 2018,2018,50000,700,1,1
,health_beauty,reseller,eagle,offline,9e5523333afdebe2911f20c3e5b452df,9e4d1098a3b0f5da39b0bc48f9876645,698f5fa55a5f73d0740e9d9a773e8093,495d4e95a8cf8bbf8b432b612a2aa328,3/15/2018 9:31:54 PM,"March 15, 2018",March 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_medium,d54be8a176d25fedda751546f6276fb6,9e4d1098a3b0f5da39b0bc48f9876645,0f5f7caa3e6a2b466fabe6bfaf25b06b,c638112b43f1d1b86dcabb0da720c901,3/26/2018 7:04:23 PM,"March 26, 2018",March 2018,2018,0,,,
,toys,reseller,eagle,online_medium,4653dc197e56d94547c86d7a3af40833,56bf83c4bb35763a51c2baab501b4c67,e1dc0754bada9ee4cfe9713f22f61292,4ef15afb4b2723d8f3d81e51ec7afefe,3/2/2018 10:18:48 PM,"March 2, 2018",March 2018,2018,0,,,
,bags_backpacks,reseller,,online_medium,8ac5c69653a6ec0c8a96f304c13fb1d6,068066e24f0c643eb1d089c7dd20cd73,e58a5b390e28abc0b216cfb0e07d27d7,495d4e95a8cf8bbf8b432b612a2aa328,1/19/2018 8:29:55 PM,"January 19, 2018",January 2018,2018,0,,,
,audio_video_electronics,manufacturer,eagle,online_medium,b02c6bdb3693e65bd8e9b75df65fe2c4,0a0fb2b07d841f84fb6714e35c723075,588e81a6924bcffd4e366453885e72b1,2695de1affa7750089c0455f8ce27021,10/26/2018 7:06:53 PM,"October 26, 2018",October 2018,2018,0,100,,
,bed_bath_table,manufacturer,,industry,423b036257e9b247694318b327fdef68,fdb16d3cbbeb5798f2f66c4096be026d,aae5e7b457a3c72ee230a47d98fceda5,9ae085775a198122c5586fa830ff7f2b,1/17/2018 1:11:20 PM,"January 17, 2018",January 2018,2018,0,,,
,home_decor,reseller,eagle,online_medium,ac029f072468dd8c97c15f0a9fa96f00,f42a2bd194f7802ab052a815c8de65b7,dfa0c4c6229ab200a4a1336b4d7128ff,6565aa9ce3178a5caf6171827af3a9ba,4/20/2018 9:42:05 PM,"April 20, 2018",April 2018,2018,0,,,
,audio_video_electronics,reseller,eagle,online_medium,e77cae9fcdb3fd588d797921ac663823,370c9f455f93a9a96cbe9bea48e70033,a31ed365258882cc2a1e25d6710704ea,6565aa9ce3178a5caf6171827af3a9ba,4/30/2018 11:23:41 PM,"April 30, 2018",April 2018,2018,0,,,
,health_beauty,reseller,eagle,offline,8d4af10effffa338cc97d3ef4b2507dd,34d40cdaf94010a1d05b0d6212f9e909,53088c75f948b48a7ece173ac17f0c12,068066e24f0c643eb1d089c7dd20cd73,5/9/2018 3:17:12 PM,"May 9, 2018",May 2018,2018,0,,,
,health_beauty,reseller,cat,online_big,01409f7f7f2bd5ec0c1755b362e9db6e,fdb16d3cbbeb5798f2f66c4096be026d,eada4a0629faf243de4159916c10cd1a,2695de1affa7750089c0455f8ce27021,3/6/2018 7:14:08 PM,"March 6, 2018",March 2018,2018,0,,,
,health_beauty,reseller,eagle,online_medium,214ace4c93ff3e251c239e9d47d1517b,4b339f9567d060bcea4f5136b9f5949e,0c1d290fe8e252b31ebc2ead30634efc,9e4d1098a3b0f5da39b0bc48f9876645,4/18/2018 2:45:01 PM,"April 18, 2018",April 2018,2018,0,,,
,other,other,cat,other,9dde4d7713ae64986ab6f5c9f9cf94d3,19f3cd308f1455b3fa09a282e0d496f4,c33e6d3ad32fd5bec1b0f2522f668213,a8387c01a09e99ce014107505b92388c,11/9/2018 9:06:38 PM,"November 9, 2018",November 2018,2018,500000,100,,
,car_accessories,reseller,cat,offline,07da1921cbc124b15d105b3e13d67eb5,de63de0d10a6012430098db33c679b0b,fd5564b7d093f9d64d1a5f223dfe43bc,d3d1e91a157ea7f90548eef82f1955e3,4/6/2018 2:13:08 PM,"April 6, 2018",April 2018,2018,0,,,
,household_utilities,reseller,,online_medium,b17d646e36f5fb120b2ea74c14d39f5c,4b339f9567d060bcea4f5136b9f5949e,2e311c110b108aece4a48ab7165f28b3,4ef15afb4b2723d8f3d81e51ec7afefe,2/22/2018 10:25:08 PM,"February 22, 2018",February 2018,2018,0,,,
,watches,reseller,wolf,offline,b4a52d5e8d7a56355abf7597fe5b2bbd,4b339f9567d060bcea4f5136b9f5949e,da43bc6766501a2ad1aba35b09b7c9ac,4ef15afb4b2723d8f3d81e51ec7afefe,4/10/2018 9:08:35 PM,"April 10, 2018",April 2018,2018,0,,,
,health_beauty,reseller,,online_medium,61681a30d47dc8b1ec5180ccdec26ba5,068066e24f0c643eb1d089c7dd20cd73,4a4da369ad50f14d48337aa52eb826f5,6565aa9ce3178a5caf6171827af3a9ba,1/29/2018 4:09:03 PM,"January 29, 2018",January 2018,2018,0,,,
,stationery,reseller,wolf,online_medium,27ce438e6e1f602971ea0443f5d4428e,f42a2bd194f7802ab052a815c8de65b7,05e107217c7266362fd44b75b2cd4cc4,85fc447d336637ba1df43e793199fbc8,5/16/2018 5:05:26 PM,"May 16, 2018",May 2018,2018,0,,,
,food_supplement,manufacturer,cat,industry,b48c62590e6d0cda7b99d3c4053a412b,370c9f455f93a9a96cbe9bea48e70033,7f49fc7a8336278ab1287ed28d565258,2695de1affa7750089c0455f8ce27021,4/20/2018 10:24:22 PM,"April 20, 2018",April 2018,2018,0,,,
,baby,reseller,eagle,online_big,7bf1f5c2051159d32a588de7a73c8edf,370c9f455f93a9a96cbe9bea48e70033,c510bc1718f0f2961eaa42a23330681a,4ef15afb4b2723d8f3d81e51ec7afefe,4/10/2018 8:37:30 PM,"April 10, 2018",April 2018,2018,0,,,
,home_decor,manufacturer,cat,online_medium,4f2a5cee950dff883ba2d52715c97bb3,068066e24f0c643eb1d089c7dd20cd73,ae1e6f638fc33a9cdbc2871bf60c6635,56bf83c4bb35763a51c2baab501b4c67,4/13/2018 7:03:29 PM,"April 13, 2018",April 2018,2018,0,,,
,stationery,reseller,cat,online_medium,2f68c2e0cd8964d59dbbcfa48196b499,9e4d1098a3b0f5da39b0bc48f9876645,4c1c7281388a33dd06daac44f9fadbd1,4ef15afb4b2723d8f3d81e51ec7afefe,3/8/2018 7:57:56 PM,"March 8, 2018",March 2018,2018,0,,,
,health_beauty,reseller,cat,online_medium,6ff169c8d96bc9b776c14c0e65af28df,f42a2bd194f7802ab052a815c8de65b7,85ecf03781da592876b7844acc1b729f,060c0a26f19f4d66b42e0d8796688490,4/30/2018 8:24:13 PM,"April 30, 2018",April 2018,2018,0,,,
,stationery,reseller,,online_big,13c5dfa246046c0beea97e100f32a1a9,fdb16d3cbbeb5798f2f66c4096be026d,968268a686aa05d1f529fb07dff08130,9ae085775a198122c5586fa830ff7f2b,1/22/2018 8:14:25 PM,"January 22, 2018",January 2018,2018,0,,,
,health_beauty,reseller,cat,online_medium,0a55079ea003674ae2145b02f03ff27d,4b339f9567d060bcea4f5136b9f5949e,ae0728a2cb289dec6d1ceb0b7d6b82c5,9e4d1098a3b0f5da39b0bc48f9876645,4/10/2018 4:43:06 PM,"April 10, 2018",April 2018,2018,0,,,
,health_beauty,reseller,cat,online_medium,af727f4749d4bccd52b0d84bcd241a28,09285259593c61296eef10c734121d5b,8cd5c90bb5fe7f2d779c81bfd6d9ffcf,fbf4aef3f6915dc0c3c97d6812522f6a,4/17/2018 3:14:51 PM,"April 17, 2018",April 2018,2018,0,,,
,health_beauty,manufacturer,eagle,online_beginner,b2385ae6de2a909f2ad7b45f9922af69,b90f87164b5f8c2cfa5c8572834dbe3f,2d2f1c1a4f518137df3e4d8d5f57beae,6565aa9ce3178a5caf6171827af3a9ba,5/16/2018 10:25:19 PM,"May 16, 2018",May 2018,2018,0,,,
,computers,reseller,,online_beginner,7c23287c6dd3acd5f4fae4175be75c7e,de63de0d10a6012430098db33c679b0b,106ebccfb024488d2dd7aac29c9a20a3,d3d1e91a157ea7f90548eef82f1955e3,2/5/2018 4:04:41 PM,"February 5, 2018",February 2018,2018,0,,,
,home_decor,manufacturer,,online_beginner,eb7cd84a106d9862149ce49358dccf98,4b339f9567d060bcea4f5136b9f5949e,e250d617a0ad591ba9bd663e584a895d,fbf4aef3f6915dc0c3c97d6812522f6a,1/15/2018 2:08:11 PM,"January 15, 2018",January 2018,2018,0,,,
,health_beauty,reseller,,online_big,5c2d8be7b4d5836ebf6e70455ba735df,de63de0d10a6012430098db33c679b0b,1ab0c07336fcfada1d031cf1c9718ca7,d3d1e91a157ea7f90548eef82f1955e3,6/12/2018 8:59:26 PM,"June 12, 2018",June 2018,2018,0,,,
50-200,construction_tools_house_garden,reseller,wolf,online_small,33ce1e734d9d50629fa2c36769285d53,2b63542749aa9caf15f21816da1db341,53be10ff134691e94a4089b41c75874f,d3d1e91a157ea7f90548eef82f1955e3,9/11/2018 3:14:37 PM,"September 11, 2018",September 2018,2018,130000,400,1,1
,household_utilities,manufacturer,,industry,a38a9af287823928c8b66b29dde21c29,de63de0d10a6012430098db33c679b0b,aa3d06427142ec11df8f7df0e159b71a,495d4e95a8cf8bbf8b432b612a2aa328,2/21/2018 3:54:47 PM,"February 21, 2018",February 2018,2018,0,,,
,home_decor,reseller,eagle,offline,8d31e1ca580336797fc5c552cc86b96b,34d40cdaf94010a1d05b0d6212f9e909,50ca38cf4312fde2e0d35f6169208b54,4ef15afb4b2723d8f3d81e51ec7afefe,5/18/2018 7:17:42 PM,"May 18, 2018",May 2018,2018,0,,,
,food_supplement,reseller,,online_medium,7f06e90b62b8a276308c2756f5afd601,56bf83c4bb35763a51c2baab501b4c67,7c51de0ab286204ce75ff42bf7c10d92,c638112b43f1d1b86dcabb0da720c901,3/14/2018 9:07:27 PM,"March 14, 2018",March 2018,2018,0,,,
,fashion_accessories,manufacturer,cat,online_medium,fd582eb497bfc1fdf07f3e7d0e259b70,09285259593c61296eef10c734121d5b,6a53b90c3ad9e0b56d9fe5c69165fff5,85fc447d336637ba1df43e793199fbc8,5/9/2018 6:21:08 PM,"May 9, 2018",May 2018,2018,0,,,
,gifts,reseller,eagle,online_medium,c31cd9eb0233c998e5d682c4d826d8c6,0a0fb2b07d841f84fb6714e35c723075,e10575e8e45d5d8cedfc60d838ac286b,fbf4aef3f6915dc0c3c97d6812522f6a,4/30/2018 10:57:42 PM,"April 30, 2018",April 2018,2018,0,,,
,home_appliances,reseller,wolf,online_medium,79c57bf41c34485dfe8b0d15d45a5fa2,370c9f455f93a9a96cbe9bea48e70033,11742f81550ac064cc9a40f67151d9ad,de63de0d10a6012430098db33c679b0b,5/31/2018 11:24:31 PM,"May 31, 2018",May 2018,2018,0,,,
,fashion_accessories,manufacturer,cat,online_beginner,b13432d01614c9d18263698af2837e1e,370c9f455f93a9a96cbe9bea48e70033,429e2324ee8c0a95b565f78b465e8a07,4ef15afb4b2723d8f3d81e51ec7afefe,5/30/2018 6:15:12 PM,"May 30, 2018",May 2018,2018,0,,,
,home_decor,reseller,eagle,online_medium,8e3a0c64471d95b0099a960973289946,a8387c01a09e99ce014107505b92388c,e94b64dc6979b302a5a5be1662c83bb6,85fc447d336637ba1df43e793199fbc8,5/4/2018 5:00:00 AM,"May 4, 2018",May 2018,2018,0,,,
,stationery,manufacturer,eagle,industry,c4b5d00fab66a49d63428f51800130eb,0a0fb2b07d841f84fb6714e35c723075,52c53edae0e04256ecf6c407608e7e09,9e4d1098a3b0f5da39b0bc48f9876645,4/24/2018 10:43:12 PM,"April 24, 2018",April 2018,2018,0,,,
,car_accessories,reseller,cat,online_big,c0fa242837c43fe0531989b269153441,a8387c01a09e99ce014107505b92388c,45a9bd664803609f452cce925e21d24d,85fc447d336637ba1df43e793199fbc8,6/19/2018 2:36:05 PM,"June 19, 2018",June 2018,2018,0,,,
,car_accessories,reseller,,online_beginner,e2d1a6e73522ced82377206f4ac503de,fdb16d3cbbeb5798f2f66c4096be026d,1444c08e64d55fb3c25f0f09c07ffcf2,495d4e95a8cf8bbf8b432b612a2aa328,2/6/2018 2:55:36 PM,"February 6, 2018",February 2018,2018,0,,,
,household_utilities,manufacturer,cat,industry,cd1c758ef1fa8b3fa90d46efc6e4c66d,9d12ef1a7eca3ec58c545c678af7869c,99d4602ff2c719a03c6d8df853ebedf8,9e4d1098a3b0f5da39b0bc48f9876645,4/25/2018 9:43:04 PM,"April 25, 2018",April 2018,2018,0,,,
,audio_video_electronics,reseller,shark,offline,0ec14948e088cd74e70ad82de1128b3b,34d40cdaf94010a1d05b0d6212f9e909,d449188091598bf0dbd32c312570f168,495d4e95a8cf8bbf8b432b612a2aa328,6/29/2018 8:28:26 PM,"June 29, 2018",June 2018,2018,0,,,
,health_beauty,manufacturer,,industry,7482d965e9c3156079b7ea6423fd41fa,56bf83c4bb35763a51c2baab501b4c67,a267686cbbbfe674d0834d3ad95df5bb,9ae085775a198122c5586fa830ff7f2b,3/28/2018 6:16:34 PM,"March 28, 2018",March 2018,2018,0,,,
,car_accessories,reseller,wolf,online_medium,90da5fb6873f5daa02586c51fec88189,4b339f9567d060bcea4f5136b9f5949e,9f15313cc96cd611d45e63eab4170bf1,060c0a26f19f4d66b42e0d8796688490,3/2/2018 1:58:05 PM,"March 2, 2018",March 2018,2018,0,,,
,audio_video_electronics,reseller,eagle,online_medium,38cdcd4e817aad01e8408901fa10f392,f42a2bd194f7802ab052a815c8de65b7,a1617fea9bff799a4d5b3db7a7baa713,4ef15afb4b2723d8f3d81e51ec7afefe,7/6/2018 7:10:17 PM,"July 6, 2018",July 2018,2018,0,,,
,household_utilities,reseller,,online_medium,40965efa19c345bfd62e38846d71eb85,4b339f9567d060bcea4f5136b9f5949e,5f57db27027655e6c6a391601daa0258,d3d1e91a157ea7f90548eef82f1955e3,2/8/2018 2:10:58 PM,"February 8, 2018",February 2018,2018,0,,,
,sports_leisure,reseller,cat,online_medium,5490e7d6b0202e0f649d6fba5bf770ec,a8387c01a09e99ce014107505b92388c,eb9267cccc90f1b49c8d2f9887c7dd97,d3d1e91a157ea7f90548eef82f1955e3,4/20/2018 2:20:34 PM,"April 20, 2018",April 2018,2018,0,,,
,sports_leisure,manufacturer,cat,offline,23b7bbab67f2caadba743ff405d27b5c,34d40cdaf94010a1d05b0d6212f9e909,abbc2aa191ecd8fbb5be1701d7bb6ef4,56bf83c4bb35763a51c2baab501b4c67,5/21/2018 10:17:38 PM,"May 21, 2018",May 2018,2018,0,,,
,construction_tools_house_garden,manufacturer,cat,online_big,b668bbfcf4f79f076b2210cb21e87734,4b339f9567d060bcea4f5136b9f5949e,ce616e1913288884e7742faac9d981db,4ef15afb4b2723d8f3d81e51ec7afefe,5/7/2018 6:18:52 PM,"May 7, 2018",May 2018,2018,0,,,
,toys,reseller,shark,online_medium,b368759b56dbed0f9e5818fe1f7ca8bd,34d40cdaf94010a1d05b0d6212f9e909,65b6aa01895e9ddce79b482da06dda9d,9e4d1098a3b0f5da39b0bc48f9876645,4/13/2018 4:30:12 PM,"April 13, 2018",April 2018,2018,0,,,
,bed_bath_table,reseller,eagle,online_medium,1ad74caec14332594a6e910b3d183e87,f42a2bd194f7802ab052a815c8de65b7,8ed21f7ffec3a30e915d8e85eb3c4f72,d3d1e91a157ea7f90548eef82f1955e3,6/8/2018 2:15:38 PM,"June 8, 2018",June 2018,2018,0,,,
50-200,home_decor,manufacturer,cat,online_beginner,5527123f5a35a024c0f3bf4689e76e7b,2b63542749aa9caf15f21816da1db341,6a87cbc1ebb8046bb3a851059feb6df3,4ef15afb4b2723d8f3d81e51ec7afefe,10/18/2018 6:27:51 PM,"October 18, 2018",October 2018,2018,0,1200,1,0
,household_utilities,reseller,cat,online_big,e7d22b2d896aff8c14d0f1f6c7ff151b,9d12ef1a7eca3ec58c545c678af7869c,88cf19ec1fc2c58f161aee259d57142c,85fc447d336637ba1df43e793199fbc8,4/27/2018 4:01:59 PM,"April 27, 2018",April 2018,2018,0,,,
,bed_bath_table,reseller,cat,online_medium,062eb81d4674705d10c8ecb848358cb3,09285259593c61296eef10c734121d5b,1c16af6213cf83914774c6490065da81,de63de0d10a6012430098db33c679b0b,4/4/2018 8:42:57 PM,"April 4, 2018",April 2018,2018,0,,,
,health_beauty,manufacturer,,industry,c18171305e73faabfa61d61c41a420ae,fdb16d3cbbeb5798f2f66c4096be026d,0b1ca3ef18a63d7eb0c8897fa0849c08,6565aa9ce3178a5caf6171827af3a9ba,1/29/2018 1:10:19 PM,"January 29, 2018",January 2018,2018,0,,,
,computers,reseller,cat,online_small,713db6add2b5e85a240d2daffd3e9dab,9d12ef1a7eca3ec58c545c678af7869c,f3c38ab652836d21de61fb8314b69182,4ef15afb4b2723d8f3d81e51ec7afefe,3/28/2018 8:50:57 PM,"March 28, 2018",March 2018,2018,0,,,
,car_accessories,reseller,cat,industry,2c30dbced2ca2da386510d7416679269,56bf83c4bb35763a51c2baab501b4c67,d598f929fc44e1e38678e7f47250ec04,495d4e95a8cf8bbf8b432b612a2aa328,4/20/2018 8:13:06 PM,"April 20, 2018",April 2018,2018,0,,,
,pet,manufacturer,cat,industry,a253f7f97019cf1a2c74eed3ce23db58,4b339f9567d060bcea4f5136b9f5949e,f1fd6779d8d9afe83f4135a22903f22b,85fc447d336637ba1df43e793199fbc8,3/20/2018 6:30:41 PM,"March 20, 2018",March 2018,2018,0,,,
,household_utilities,reseller,cat,online_medium,f812d76fe4aaf25c32584b9597915c61,9e4d1098a3b0f5da39b0bc48f9876645,36637850ddda5031f5bcf5499dd955a3,4ef15afb4b2723d8f3d81e51ec7afefe,4/11/2018 2:24:58 PM,"April 11, 2018",April 2018,2018,0,,,
