Product Category Name,Product Id (Products),Product Description Length,Product Height Cm,Product Length Cm,Product Name Length,Product Photos Qty,Product Weight G,Product Width Cm
esporte_lazer,d0f60ef2a4823f57f00f1bd5cb463148,134,16,16,36,3,300,16
fashion_bolsas_e_acessorios,142c74d091a42c178b1c582535dcfabc,352,9,16,36,3,150,11
fashion_bolsas_e_acessorios,4f45fa1109c51a1b799a8fe7a3f9a854,352,9,16,36,3,150,11
fashion_bolsas_e_acessorios,0485eb91cf4786a456d0b61ef9d9183e,245,9,18,36,3,100,11
fashion_roupa_masculina,2fe1e09df32992e9e5041a2671233e20,968,2,16,36,3,600,11
fashion_roupa_masculina,b8c5642287f25d5e0e166199264eff95,968,2,16,36,3,600,11
informatica_acessorios,ed5666106b8fb47b57c4b2c5f67a755b,957,9,16,36,3,200,12
informatica_acessorios,54dc796ba7aa0086b6404d1207e627e0,851,15,29,36,3,833,18
instrumentos_musicais,a8cbbc135053b18c499ae6a0b278b50d,658,6,16,36,3,60,16
malas_acessorios,0d7312f1f397b109b3765a2917e45b13,852,30,16,36,3,550,20
market_place,b757b5acc84c75c5805a931c70605106,537,9,31,36,3,1925,33
moveis_decoracao,3690ffac39b2896ed64f47bd701a9666,543,11,50,36,3,1200,11
moveis_decoracao,1393eeb2b27f82d3f8035ed8d4b3a5e2,652,6,64,36,3,950,11
moveis_decoracao,73429b7f397b34d3ade14cb9672a8d46,687,8,84,36,3,1550,11
moveis_decoracao,839ae04dfa2580c962dbbf9613c3e6f9,687,9,85,36,3,1950,20
moveis_decoracao,9a29b754b7fc0aa8eeb990103fcea4fc,687,8,103,36,3,2800,20
moveis_decoracao,4598f8b931837f857d55483097a015d8,1438,2,35,36,3,200,25
moveis_decoracao,3ef9c686c9865f2cfe88cd7f9976fd38,170,30,30,36,3,1050,30
moveis_decoracao,6ad3413ad491b857999157ee4fc403d9,160,50,25,36,3,6050,45
moveis_decoracao,db03c4bc6a5693b6af0bfd893769a584,667,35,45,36,3,19700,45
moveis_escritorio,a0eccc912d428eaddf1ef4fe47593ece,809,55,62,36,3,30000,60
papelaria,a35a59bff183b90417bbc511e1d82115,293,11,16,36,3,500,11
papelaria,94974b8c613bc6fae9700e6c01f626ae,198,6,20,36,3,225,13
papelaria,cdf4f93c50b902a0fcb44e74abe804f4,300,23,22,36,3,568,20
papelaria,5657ff1fa4fd6988207125d788e6be2c,96,15,25,36,3,300,20
relogios_presentes,b7d3e30e28d937c46e0a72024c6cdc67,521,12,38,36,3,550,38
utilidades_domesticas,d2dd851308d9f2baca67043df303d36a,821,40,16,36,3,300,11
utilidades_domesticas,002ec297b1b00fb9dde7ee6ac24b6771,707,10,20,36,3,150,15
utilidades_domesticas,8e5df2342ebb6cbf946991fd829a2c37,241,13,22,36,3,282,15
utilidades_domesticas,62e4ff589b6e84c797971a89d7e55eea,341,25,25,36,3,1200,25
utilidades_domesticas,72a2153c4d20cfbcdb7f75d9c39f5814,565,25,30,36,3,1100,30
utilidades_domesticas,ae2531af4f44882cd7daed3b429d8744,546,10,25,36,3,350,36
utilidades_domesticas,d1a790e97df2101ed61553a5fc1cfe02,566,5,40,36,3,300,40
utilidades_domesticas,5d686bbd116b2de2ea1a4e1056501240,592,5,40,36,3,300,40
utilidades_domesticas,a45af86c4a7948f5fabbb5b0132475cd,597,5,40,36,3,300,40
alimentos_bebidas,639a641dfdddb9367d030768148076b1,929,6,16,37,3,300,11
audio,0d9f729c5dea994b9072004fd2656cc3,562,2,16,37,3,250,11
automotivo,b0d541ceb681bc48e1d5994bb7d8c9de,913,15,56,37,3,7600,15
automotivo,cd6f5e7edabe54d6d5841a8d003b410b,509,7,16,37,3,100,16
automotivo,b71bc7e6eb8878eb552d6a009097238d,305,20,30,37,3,1150,30
bebes,ac413be47178c1bf6215fb3619166103,1432,9,20,37,3,700,14
bebes,84a87daa85c8b432d90bc1baa0cb4388,1266,10,21,37,3,700,15
beleza_saude,8e436253e3c4eeacc3b2757482517200,1035,5,16,37,3,100,20
beleza_saude,ff907ae86deaa05b65cfb3b14166e7c7,540,22,27,37,3,1400,39
brinquedos,d34e5bf81263409f116d93ea7c9eda15,798,19,18,37,3,225,16
brinquedos,a93582af341a9c4d7e8f150f68cfa595,916,27,25,37,3,415,18
brinquedos,fb7707ed64cb62f7c280d9e384f03c07,1445,15,30,37,3,900,30
brinquedos,d517de1f2a8247cc1ea2951c4039ae20,450,13,34,37,3,992,31
brinquedos,79da19ec2e6e6658145790d93991da9b,240,29,41,37,3,3876,36
brinquedos,8bc30c38b76dfd760a9e57ef36b6e0f2,1353,15,65,37,3,958,50
consoles_games,23429572ca0a6901f36825829cec09b1,1143,28,33,37,3,600,41
construcao_ferramentas_construcao,4a5088fa8aec7bc653cb9cd2c30039ae,618,7,16,37,3,3350,18
cool_stuff,8370d380081c2d0956d4d134e445854f,697,8,18,37,3,200,13
cool_stuff,a57878a3c4874b342d09d163ae63e596,963,24,37,37,3,773,19
cool_stuff,28e2f0b2af65c93f3b38636759d81d98,580,16,22,37,3,417,21
cool_stuff,1d9c9e0532fb481c0f89c3b20cec62e6,1121,23,20,37,3,900,27
cool_stuff,12803e6c48756086227e39a8a2d2026b,1794,25,24,37,3,12000,31
dvds_blu_ray,99de5bb76bad02d0f39306af0436bcfd,1657,4,35,37,3,800,25
esporte_lazer,cfc8376b91d04c43d4431abcf28d51bc,262,6,22,37,3,300,12
esporte_lazer,01b8234bc0c131e61acb47932d0bc25f,161,15,20,37,3,200,20
fashion_bolsas_e_acessorios,ab63f62c916db9ba192225d361b6ec44,421,9,16,37,3,200,11
fashion_bolsas_e_acessorios,d839020632ed3855518bd5e9a36fc1ec,132,4,17,37,3,50,13
fashion_bolsas_e_acessorios,c26592bb29cba57872a926be4835a246,293,6,16,37,3,100,20
fashion_roupa_masculina,d2ba9fb97c0a861f8a62383c434e3e1d,439,16,18,37,3,550,23
ferramentas_jardim,db07b03c014c3a71c190127c5444ddeb,757,9,29,37,3,255,20
ferramentas_jardim,e6afe5ce0d27df0b787daf76bd037050,1067,34,34,37,3,5400,34
informatica_acessorios,7934d547a892c625b8f469a2242961c3,587,5,19,37,3,500,12
informatica_acessorios,b5466db4cecf95c3c1be0ba32538ce1a,322,3,16,37,3,100,13
informatica_acessorios,8ce6b041b5fa5dfaa937f53e145ce299,433,4,21,37,3,425,16
informatica_acessorios,821ae2896de474efe8116ed6863682cd,450,5,22,37,3,300,16
informatica_acessorios,10c2160beca6757676b447aab88e5129,978,15,25,37,3,1500,25
informatica_acessorios,80a7857c3c116ce0a0c5489f07721f5f,3331,6,26,37,3,900,27
livros_interesse_geral,462a59e8ce95b0cb4df207fce782648c,1080,5,17,37,3,500,28
malas_acessorios,f91a53ddc9bba002d1f3d77e9a39c07e,386,15,40,37,3,700,40
market_place,9af7b4a3262141c12ba9bd489a8573c7,1246,8,20,37,3,700,14
market_place,ff922797a6771cab4e0c51d482285ec3,537,8,31,37,3,1725,33
moveis_cozinha_area_de_servico_jantar_e_jardim,de13988b8f96fd17e7ec136da2638de8,205,13,61,37,3,6650,41
moveis_decoracao,8135b72ac72267bd0dd2fe06bcee1320,748,40,16,37,3,550,15
moveis_decoracao,441293f432282ea2ab9c82fe5f0fb875,302,45,45,37,3,3100,17
moveis_decoracao,8d983bf701cac84da430105440a801f2,594,6,84,37,3,900,20
moveis_decoracao,5cb1a29179d1883d7ab5424629fe67aa,594,6,103,37,3,1100,20
moveis_decoracao,d5ad1429503cdb3871407ed2e8fbf859,626,6,36,37,3,1363,32
moveis_decoracao,aefe4356e7a54d42df4a67468015e43e,339,3,62,37,3,800,52
moveis_decoracao,7a6aebc4c1205818e64f9275475a73e9,998,56,36,37,3,12850,56
papelaria,cd6efbd49aaf6ab8c3eb9605aae7e942,276,20,20,37,3,200,20
papelaria,2ad445594b1355fa451e7940011baae4,314,42,30,37,3,500,20
perfumaria,a7be9caca74a79278d40cd95bca4531b,487,2,23,37,3,400,11
perfumaria,7bcf2266b78ccc737b8f26f925d3c5d4,1209,4,17,37,3,135,12
pet_shop,33d572fab2a1a7c217d8831ade7d9357,964,36,60,37,3,25950,42
relogios_presentes,77f6fba67754c564e9f4dfad8530d705,131,16,16,37,3,600,11
relogios_presentes,3dbb89b55f4afdbd3e4230295a4cdfd1,727,12,20,37,3,550,15
relogios_presentes,cca44f5c2c4c50a416b7ee155a58b2ba,536,13,21,37,3,550,16
relogios_presentes,dec4cd5561ffdae063f94385555a5683,340,15,27,37,3,1000,25
relogios_presentes,9cafcacd991a72be85d1970013b8204e,517,16,48,37,3,850,35
telefonia,c2613aec0520c43e665ff0d037adbfa7,416,3,19,37,3,100,11
telefonia,3ede26b9ff5be98aa46feaf2b1416ddb,361,3,19,37,3,200,11
telefonia,3029bed64528f136c9e636666b9a9cba,248,4,19,37,3,100,11
telefonia,570bc3b3d1e5e422e2f48dda6adf72d7,249,4,19,37,3,300,11
telefonia,994dfe832d5ef3a6f8cee4273f91c1e3,681,9,18,37,3,333,12
utilidades_domesticas,07778ad3984dfbcc6b9dfd8b8595ba7b,679,28,20,37,3,400,18
utilidades_domesticas,2804f6c4f96a5c917461534b63faf357,705,4,38,37,3,1000,25
utilidades_domesticas,e254150e5ad257907453bd5520208c74,587,5,40,37,3,300,40
utilidades_domesticas,952547036d7de7ce635a81704cd290cd,1036,50,60,37,3,3300,60
automotivo,02064a5bc5d3656476e9dab151c69989,1113,5,16,38,3,450,11
automotivo,dbd024d4182504993ad1e3cd2ee9d9e9,231,17,17,38,3,100,17
automotivo,c7d75b3bafed2b1d9475c4876b1c46b8,317,17,17,38,3,100,17
bebes,c5a00e7e34e45fe4c79a38d102248b48,820,11,16,38,3,275,11
beleza_saude,0eae0d3fd2fe4e667213525cd676c1fe,157,6,16,38,3,150,11
beleza_saude,a1b951b4a7ac3dcd035bc6532b95ffed,874,25,27,38,3,1050,19
brinquedos,4ebab6a2135a2477b657bda38646b64b,853,16,20,38,3,442,14
brinquedos,ae5f5d4cad780bc59652d9ca6ba3b1a7,154,11,20,38,3,250,20
brinquedos,449686d8083aaada627cbd307f0feed3,438,23,38,38,3,1150,27
brinquedos,d8193dc34b71b1144f1c945f01f0e2cc,406,21,16,38,3,900,37
cama_mesa_banho,e31e8a63c7576088f21c33a8365823e1,466,29,16,38,3,300,26
casa_construcao,4d7bb00ae05b63575484f113503baf21,428,20,38,38,3,3350,20
consoles_games,dd3575a8c5e2139f680a9816a15c8f2a,919,6,19,38,3,700,15
consoles_games,5ae29cafe81cdcf89058a7a6fa842b34,864,22,25,38,3,525,27
eletronicos,c4b3162faf1aec728250f9355a476380,1390,8,30,38,3,600,18
esporte_lazer,f6b95bf0206dac805cbbf5807acce648,448,20,21,38,3,313,12
esporte_lazer,6b918e49a6e0258e32fe209a885f6d06,329,13,46,38,3,3190,30
esporte_lazer,7242835dfa9321bbbc31ce5f605603d8,676,32,54,38,3,10450,36
fashion_bolsas_e_acessorios,94c8e41ff4b54668bf9a765e5a7fc9ac,387,5,16,38,3,200,11
fashion_bolsas_e_acessorios,ad0a8215eb34f64a304b12106de7af30,569,11,16,38,3,200,12
fashion_bolsas_e_acessorios,b5feb29ea5b59182f19b7c82e7ea8102,404,9,20,38,3,223,15
fashion_bolsas_e_acessorios,ea7f23122fd317be5901ac4a467d3c6b,840,13,41,38,3,1150,42
fashion_bolsas_e_acessorios,13ebf5c91d35332ef90cf65a7d2fff18,442,13,41,38,3,1600,42
ferramentas_jardim,15151e8a937f6a4d1a4f0c03c765c6f2,2612,22,51,38,3,50,22
ferramentas_jardim,b44e238dee5686eb00c9130a613519b3,668,32,17,38,3,17100,32
informatica_acessorios,e7bbc0d43d1f5cb09bab95b664236633,716,12,19,38,3,833,17
informatica_acessorios,af50df7cc2a72931baf406b123a313ee,791,30,20,38,3,1000,20
informatica_acessorios,6d37e202f4afe0a1539c872d21e45650,247,30,20,38,3,1300,20
instrumentos_musicais,865444ecac22985b455244843197e147,647,28,54,38,3,12300,44
malas_acessorios,a13374144d7adf59d766eee43e93b849,905,8,42,38,3,700,33
malas_acessorios,016809bbae76f284266dcffcbb12480b,789,5,50,38,3,600,40
moveis_decoracao,628bbcb76ac6c7d4abf432b345635f47,672,10,84,38,3,1800,11
moveis_decoracao,ae53c522a4d40d61e15213aae5cef8d1,672,9,104,38,3,2800,11
moveis_decoracao,575a31c3324630960ae12bf5bb9618e4,447,40,40,38,3,400,15
moveis_decoracao,8a12254c44b230303e05d8e1cb4be350,672,9,104,38,3,2850,20
moveis_decoracao,809ab2033b8267fc321860bf0d4dbb11,1405,2,35,38,3,100,25
moveis_decoracao,f4cd030cd445192809e17afbdec67f56,1455,2,35,38,3,150,25
moveis_decoracao,38afdf723b95d455b418a0f57d623c6b,479,6,34,38,3,2500,28
moveis_decoracao,3425f911c976bb4f499d02aac8cf4a96,348,55,30,38,3,7000,30
moveis_decoracao,35b9cce4c9cd4359551a3d702b25ad4c,1224,21,34,38,3,300,34
papelaria,3fedaec688964ccf38949f271a51c888,197,15,40,38,3,1200,30
perfumaria,dd413b2e015e9f610983d1132574f895,1545,20,20,38,3,700,20
perfumaria,d6c69817b519edddbf1b289631b7160e,1813,20,27,38,3,4800,35
perfumaria,ba63ad9eaf3dc6369f8187e7251c0870,1813,20,27,38,3,5850,35
relogios_presentes,a3174f2bfbbeca5734474d6046d76434,607,11,17,38,3,600,13
relogios_presentes,eb40735d540d6ccdfb0b74782ba065dc,223,9,19,38,3,700,15
relogios_presentes,f3466e14c29ba0ba18ff6362c94ecdfa,397,11,18,38,3,560,16
sinalizacao_e_seguranca,729dfb36954326a8b9ad0a5602571943,1174,12,19,38,3,200,12
telefonia,802b191477641b98e903230bcfaa2a47,364,4,16,38,3,67,11
telefonia,184908160c13d25f992d86d43cba2e90,654,4,20,38,3,50,11
utilidades_domesticas,b7d9db2a8c7f078de2c61f891dc89907,249,15,30,38,3,750,15
utilidades_domesticas,15b11b38d792e5d8189446d9131d0fb4,655,10,48,38,3,2350,39
utilidades_domesticas,35d92b98f6c28b76f0551e206ba39234,597,5,40,38,3,300,40
automotivo,62ea504fcbda5b4dd1069fc15e8dde79,332,2,30,39,3,100,20
automotivo,dbb4b4f90abe510323ed00da4314b2c3,626,16,32,39,3,5250,26
bebes,ac946196783ec18b207ead8a00d3f5c4,740,15,21,39,3,167,15
beleza_saude,57ba617c4fc4ceef2df5f1574e906320,638,12,18,39,3,383,12
beleza_saude,d00dbd119af813e45588c5ca9b88ffe0,1242,48,17,39,3,1900,16
beleza_saude,331a9e69c95aad991177b0f1ef85a261,460,6,25,39,3,800,16
beleza_saude,66a7ca628024ae587fe4499b255bc26b,599,12,22,39,3,350,17
beleza_saude,ea4f6504cf603bc9b3233999c4ba4ff8,789,7,40,39,3,400,18
beleza_saude,1d8b0573a8ebb81f72288beba6bf4327,752,26,21,39,3,250,21
brinquedos,2187a2f05e362364c24d44feaeb40243,740,20,20,39,3,1500,20
brinquedos,abf005f4791cfbdb0cb9596298eb5f4f,440,21,26,39,3,1000,27
brinquedos,1a171b17d64e13187479dc66541e6541,554,18,36,39,3,1700,27
brinquedos,078cd7c7e05802e62f12b568aa50ed9a,238,5,30,39,3,700,30
cama_mesa_banho,3798521ff8982fd9b5a3e026676b7707,301,23,37,39,3,800,35
consoles_games,cc30e5a54e83c955899121be1223104e,382,2,20,39,3,150,15
consoles_games,b84c03edd6414193f906d543a479a0e6,1028,30,20,39,3,400,20
cool_stuff,eb0db7338f21fb5467875d41aaebe7b3,414,58,24,39,3,8100,15
cool_stuff,2531bf4f54beb9037615a37b8a9754c7,3210,16,23,39,3,575,18
eletronicos,436620c465f757ba7b47dd580f3c1eb2,145,3,17,39,3,100,12
eletronicos,2afd040779d1ce6295b76d092b048066,2154,5,20,39,3,100,12
eletronicos,f207b010add19c1090a2c248d30a0c30,151,6,16,39,3,300,14
eletronicos,37cc5883abe2ac5703f1cfa3a9ec41c0,480,13,16,39,3,217,16
eletronicos,c4b925e40f11289063a854c47aaef129,286,20,20,39,3,100,20
eletroportateis,5e8aecf4f90080173b0afd1bea6c129f,141,13,24,39,3,200,13
eletroportateis,e855d18497949fc298407b39639ee1cc,775,25,36,39,3,2825,26
esporte_lazer,07a5b461cd248343de7826334c5a03aa,637,10,40,39,3,600,11
esporte_lazer,9afade9e30e92ffdf41238d85210479b,385,18,21,39,3,250,18
esporte_lazer,97fb4a5f48af31ad401b266215d84336,594,20,20,39,3,950,20
esporte_lazer,d06d1c1f54c64e227690d22eb48855b2,2269,17,20,39,3,300,22
esporte_lazer,0dcb1adbafdcc389972874b01fa249b8,411,23,23,39,3,350,23
esporte_lazer,25707e90c7f4f672f8d1058a32d78982,799,23,23,39,3,725,23
fashion_bolsas_e_acessorios,f017f439ad87e9501378bd226f2ce26e,386,11,16,39,3,600,11
fashion_bolsas_e_acessorios,516a7c0b152777ac153b6ff568582222,565,7,17,39,3,100,17
ferramentas_jardim,3ecb2f23ecd8934a20027accead2b058,374,3,16,39,3,700,12
ferramentas_jardim,39a7355be858c501ee022aaf6461bccd,1091,28,33,39,3,8800,20
ferramentas_jardim,ff8e9a180c931adab01ed6b3c44edc25,388,13,23,39,3,4200,23
ferramentas_jardim,557d850972a7d6f792fd18ae1400d9b6,1310,75,35,39,3,13805,45
informatica_acessorios,d267d19dabd3e26083fc8529fdc35ea3,1566,2,16,39,3,400,11
informatica_acessorios,144fc7abb16b6f6d92d2c9f34d3c3452,1423,11,17,39,3,375,14
informatica_acessorios,8983a3b149303c013fceabef902e835a,1193,3,16,39,3,450,15
informatica_acessorios,3cfbfb223bf0e89feef39ee393833408,1620,7,21,39,3,1375,16
informatica_acessorios,9e788f261082b67568bcb9f75c8c629c,728,11,19,39,3,464,17
informatica_acessorios,ad673c1cd02b966e931f9db4fdc34791,1321,11,22,39,3,350,17
informatica_acessorios,02b7929be620a2f05bb13d0c0e2cbd48,201,12,23,39,3,1649,21
malas_acessorios,4b44730a7923e3c19eb67f1c8bfa1c39,357,42,32,39,3,550,12
malas_acessorios,ab4d60f2cff5544a9e5a3d9c7a88373b,784,25,50,39,3,3800,40
moveis_decoracao,78f5f8f4547e4be0449bce34eb0557f2,1719,8,53,39,3,800,11
moveis_decoracao,43ee88561093499d9e571d4db5f20b79,161,20,20,39,3,200,20
moveis_decoracao,4be2adcd3d80c43a90cb97d7efbeedc4,1405,2,35,39,3,150,25
moveis_decoracao,77dfeb0e34976854ba703a339ff8fb2a,1405,2,35,39,3,150,25
moveis_decoracao,08528915e9c75fe961048c13928b527f,211,11,40,39,3,500,35
moveis_quarto,7559a915036030709d3491e1602099a7,606,63,93,39,3,5700,11
papelaria,6e6cc4bc64ffea91782dbc0cc7c325d9,256,6,16,39,3,50,11
papelaria,b81e20325ffcfcc0f66604b4fd84badb,256,6,16,39,3,100,11
papelaria,bbdf7b7e937d9526d3acd9854d7e939b,276,20,20,39,3,100,20
perfumaria,009c09f439988bc06a93d6b8186dce73,991,20,20,39,3,150,20
perfumaria,b482227c47a1f1b99911d7760d17d8b8,991,20,20,39,3,200,20
perfumaria,26c48bbde38fc8ca6a01eff68015e35d,1813,20,27,39,3,3000,35
pet_shop,56d3607592dec4aae037173a6cfd02f0,587,10,30,39,3,300,15
relogios_presentes,c1e8014cae93306629b1de89dfa5a1bb,515,15,19,39,3,886,17
relogios_presentes,5237739bb5fee495dbd337755a138660,600,16,19,39,3,645,18
sinalizacao_e_seguranca,d05812cb900f3aac945fbb2298d07637,905,20,30,39,3,1650,30
telefonia_fixa,d670c0f6be30a062ebd8f8612ea82d71,975,8,16,39,3,450,16
telefonia_fixa,5769ef0a239114ac3a854af00df129e4,2493,16,16,39,3,750,16
utilidades_domesticas,563ca93c70b8dbcd7c3738b349a033b1,285,15,16,39,3,700,12
utilidades_domesticas,48c4ce43e9ae76b92039ed23beaca543,975,12,20,39,3,350,12
utilidades_domesticas,acf962a85a6f611c28a60519a4ae46e5,585,15,34,39,3,1200,34
utilidades_domesticas,adf9f866f766f402a19e34b5be2bec09,1543,30,50,39,3,4300,53
automotivo,557d306a56fe0848efbea81dafc78006,906,15,56,40,3,16200,15
automotivo,4d77aea6b8a42eee8016944ab10c440c,1010,15,56,40,3,29150,36
automotivo,931a7f2e9c4ebeadd0891fcda934652a,1021,15,56,40,3,29600,36
bebes,e1bf73a530f7e6ea9df12e1238ab7600,303,7,29,40,3,400,16
bebes,1b8fb2ae90018c533840a8085ca9ad6b,1465,10,30,40,3,400,30
bebes,867b820367ec206b38a357f2c12454b7,811,8,38,40,3,200,38
bebes,37b68dc7d701dd876736ad568b8f152f,811,8,38,40,3,350,38
beleza_saude,f90c81e1fa9b03873a387e7919e99b59,1672,12,16,40,3,310,9
beleza_saude,c744b9538213403285c97c9f7a53776f,779,5,31,40,3,1000,15
beleza_saude,81ef08bfaf325b8e81020f11567027c0,603,16,16,40,3,150,16
beleza_saude,f110ebb80f170dbfc737459f401902b8,789,7,40,40,3,450,20
beleza_saude,84d31006cea641457f23b4a720582bde,1469,21,18,40,3,1050,27
brinquedos,b480b78b6faef44b44a532fca67a9c92,1600,16,23,40,3,450,16
brinquedos,0f6e2c3bbb97980782ed6cb1506f5d95,180,14,26,40,3,750,26
brinquedos,49d2e2460386273b195e7e59b43587c3,180,15,26,40,3,750,26
brinquedos,e56d3d5361cb47c1947155ab5ffeb400,1235,5,20,40,3,250,30
brinquedos,235bec397501f88e0593219e90c28b4d,503,19,32,40,3,800,30
brinquedos,f0cd6312ce0b0d7f04fe8dfd3480e278,180,15,40,40,3,2400,40
brinquedos,5b3c2a0b39f0a99d946e2055617d11f2,881,20,30,40,3,6550,54
cama_mesa_banho,b2ca2c6a893354e1429f316eb07cfcff,529,11,51,40,3,650,12
cama_mesa_banho,422b4786464320e3645a7e018ba60d8e,175,8,25,40,3,98,19
cama_mesa_banho,c5f66f76350a831902c397fd9ebcdedc,327,23,37,40,3,1100,35
cama_mesa_banho,8d9d31dc8d8c05062987d883cefa98be,327,23,37,40,3,1200,35
cama_mesa_banho,107235293b5479d6ec3861e1348ea633,575,24,53,40,3,6375,38
consoles_games,7d21a88f26eb0766b0b555f71a16750f,304,6,18,40,3,300,15
construcao_ferramentas_seguranca,a36955f15051e4fe65bdfd31b48788b1,99,18,29,40,3,500,28
eletronicos,2b79d65ddb4051238ce31fbabc5763ce,449,25,25,40,3,100,25
esporte_lazer,8c34ab7fffe8c063bc8c6da88aa92185,1034,10,105,40,3,200,15
esporte_lazer,926454d19f2417167bf0a9488af66a4a,1397,9,100,40,3,5000,23
esporte_lazer,2f1927c926303d27159849d2601d5d96,354,20,28,40,3,650,25
esporte_lazer,0da904b76a8131e90eb8af2e4826ea59,352,20,28,40,3,700,25
fashion_bolsas_e_acessorios,6bda6606bb4db26fb219523d6fd40869,508,5,16,40,3,250,11
fashion_bolsas_e_acessorios,35e2ccd07a55da4eaf8c613e6d8c92c4,394,11,16,40,3,400,11
fashion_bolsas_e_acessorios,3a291232233a1095ce36ff646b7ea383,507,8,19,40,3,150,14
fashion_bolsas_e_acessorios,496fb4187952616c8f21a127c1dd1c4e,287,6,25,40,3,419,16
fashion_roupa_masculina,e12569a1ad365c9f77fb1ae6d5de26e8,1145,20,20,40,3,700,20
fashion_roupa_masculina,f8c6a76085bd3b4341cccb774b554c82,624,10,45,40,3,850,35
ferramentas_jardim,a7b497445896c24d425d100e4f03d8cd,58,26,38,40,3,1130,20
informatica_acessorios,a23331d31bc426296b09f6a373f6aab5,781,12,16,40,3,50,11
informatica_acessorios,e6a09abfe91b8e27c7fe22aac84dc333,177,6,20,40,3,1950,20
informatica_acessorios,f2886fbf788880954be8b4399aead7c8,522,20,20,40,3,200,20
informatica_acessorios,36244ee06dc3aec1f9b7b5852e0f7bc8,896,15,25,40,3,1450,25
livros_interesse_geral,f74979b5e7c8d317baa1bfc0ea886ee1,329,6,35,40,3,200,24
malas_acessorios,909cbfcbd548d18e67449df6a47e73f2,856,30,16,40,3,600,20
malas_acessorios,4621f88827b983332c2a833d49c2ae35,390,76,32,40,3,19250,50
market_place,f1d3e7a4605f6cd5f2a3cf9bde5c7845,565,6,31,40,3,1000,33
moveis_decoracao,e93a471ae7f8acd97e41203e59a434e6,418,15,39,40,3,1525,15
moveis_decoracao,4858799008e3cd4fcab9c61fbc63a2a0,293,4,25,40,3,200,18
moveis_decoracao,a27e14cc902719125790cc967be45070,451,15,20,40,3,450,20
moveis_decoracao,402e8d6a95c83da5c3cef16b795329b9,160,25,20,40,3,523,20
moveis_decoracao,1f50c7757334d6acef5e3c5fa64eb3c7,406,19,24,40,3,700,22
moveis_decoracao,9ca3b0037aaf1552f3d9d29dc471e0d1,284,64,25,40,3,9300,25
moveis_decoracao,43b069f855679eb3d3589e55dcfe968e,1438,2,35,40,3,150,25
moveis_decoracao,985c412b0ac92ed9d8a76bbeab6d44eb,370,6,34,40,3,1800,28
moveis_decoracao,3efe696e322f9139e3d2b894cb1f7a09,537,6,31,40,3,1300,33
moveis_decoracao,b75683e29689c1a989ae97883e8cad56,966,15,36,40,3,400,36
moveis_decoracao,26e3b00d7184f12c31e955199660692d,630,23,52,40,3,8750,41
moveis_decoracao,9a5c3baf8fc729c7332a1523d0f4cbd1,243,8,51,40,3,5975,51
moveis_decoracao,cf3aebf1fe742d73907fed51ead1945c,242,6,52,40,3,6650,52
moveis_decoracao,8ba9596b8e1d12a239692a8243de14b9,243,8,71,40,3,7675,71
moveis_escritorio,1b37d55343061aa2b18b807945ff9831,1351,10,54,40,3,2400,33
papelaria,72d024aacb8fb06c03ea616c4644b841,185,4,16,40,3,650,11
papelaria,756da661a7659df6134fe752288db3b4,687,50,16,40,3,1200,40
pet_shop,78afca59cc52394bc61491aa56f77d6e,3320,6,16,40,3,250,11
pet_shop,7fee0b6e534e2e94cc13f0b94b3cfde7,2528,20,16,40,3,600,20
pet_shop,ba3c7887791624fd8c3fee460dcda417,617,11,24,40,3,500,24
relogios_presentes,463cdd8acfe23847f35e29076df0bbbd,153,16,16,40,3,550,11
relogios_presentes,8f87e8e0a393ebf8373a52dc1b27c5fc,885,7,22,40,3,300,14
relogios_presentes,8d74ab7fa8889c222b25920a6ad9d7bb,989,7,22,40,3,300,14
relogios_presentes,704e67b8c7ce855d8760c074b4530fb5,651,15,23,40,3,500,19
relogios_presentes,8c0fd3e89ebf51f2fcff46abbc4eca05,525,12,38,40,3,500,38
telefonia,999f8a403c25d68c828a6915e13e89d9,393,3,19,40,3,100,11
telefonia,3c1907ae45ee32709a71b67f20f65814,988,11,21,40,3,250,14
telefonia,c21afe62d4629a660593fd9b5e6223bb,361,3,18,40,3,150,16
telefonia,111d8a7b2ef16e6e8c71a069075f8771,928,18,18,40,3,100,18
utilidades_domesticas,521a361808bedd9fffb32181e501e09b,220,25,20,40,3,1200,20
utilidades_domesticas,4749c60e1d85abdf15d45092c5a2cde2,2073,21,27,40,3,1400,21
utilidades_domesticas,82b73150f90f4fef92913e35b9984bb7,545,25,48,40,3,2200,25
utilidades_domesticas,4047f50df2141e2ab6c747b16b6a7bf6,564,30,90,40,3,30000,80
automotivo,793a96e3c85c5553d7a9ab25dcf370d3,907,15,56,41,3,16250,15
automotivo,16db4cae3a5ef838f492bd158ac9f69c,405,2,38,41,3,150,22
bebes,4bba2ed7155732bf6f663316059878af,610,16,16,41,3,100,16
beleza_saude,441d07171060d7bca33d9946d792da25,1350,8,16,41,3,400,11
beleza_saude,04c31b0da644f1782603183f8fba274c,586,8,18,41,3,225,13
beleza_saude,63b6b1707cbd2e60baa30b4ec66265bf,203,11,19,41,3,257,14
beleza_saude,140a6dabf1644704fc0d592be0be59d1,547,20,27,41,3,968,21
beleza_saude,7ca936dc950df6505bbba4a54a00203d,1211,26,30,41,3,875,28
