First Contact Date,First Contact Date1,First Contact Month,First Contact Year,Landing Page Id,Mql Id (Marketing Qualified Leads),Origin
10/27/2017 2:00:00 AM,"October 27, 2017",October 2017,2017,21a104c3279681d9856b8a48723c4fee,6e35148cd8189c67fc462bb214e77f46,unknown
10/27/2017 2:00:00 AM,"October 27, 2017",October 2017,2017,c555aa36478386fdf85a2d0ca5cd0ff8,65951d951d3b5df75fc887290a473774,unknown
10/30/2017 1:00:00 AM,"October 30, 2017",October 2017,2017,4513838e626b499f475f9b488d177c55,6d952823d12748bf7497ea6e64e03835,unknown
10/30/2017 1:00:00 AM,"October 30, 2017",October 2017,2017,b76ef37428e6799c421989521c0e5077,e6a07b64cc15d0ce53064207ece842dd,unknown
11/1/2017 1:00:00 AM,"November 1, 2017",November 2017,2017,aa8af3ebe14831a7cd1b6d1383a03755,7bf3fbacc7fe74b379f7767efc372329,unknown
11/1/2017 1:00:00 AM,"November 1, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,0ef4d5ae8ae4dcf531c4257754d5dde6,unknown
11/1/2017 1:00:00 AM,"November 1, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,e58a6112b6124519bd5144ffd354e6f3,unknown
11/2/2017 1:00:00 AM,"November 2, 2017",November 2017,2017,c555aa36478386fdf85a2d0ca5cd0ff8,52ef2da9af3b2fa07f204a9a0f2d3eff,unknown
11/3/2017 1:00:00 AM,"November 3, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,f88d1feb40c2231c27c62c38957ae0fc,unknown
11/3/2017 1:00:00 AM,"November 3, 2017",November 2017,2017,c555aa36478386fdf85a2d0ca5cd0ff8,0ff7e34488b46dedf2d3a98a38b49c4e,unknown
11/6/2017 1:00:00 AM,"November 6, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,a7b344c58979fefcf891b91a8e5abb22,unknown
11/9/2017 1:00:00 AM,"November 9, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,361e321b4d49a36bb5d8270c53443806,unknown
11/10/2017 1:00:00 AM,"November 10, 2017",November 2017,2017,22c29808c4f815213303f8933030604c,0b0b963ba25b9d38861fc7da89be0eae,unknown
11/10/2017 1:00:00 AM,"November 10, 2017",November 2017,2017,bddebc4f4d44106c427bd00695840e64,694b9f764e03b6cf70d0ec5cca76985c,unknown
11/11/2017 1:00:00 AM,"November 11, 2017",November 2017,2017,ce1a65abd0973638f1c887a6efcfa82d,714bb9ae1e0f98eab9dff4c8edaeb6f8,unknown
11/13/2017 1:00:00 AM,"November 13, 2017",November 2017,2017,f03e241af08912ba7ffb65d69b0eb4d9,39a596c509dd1baf1008133b48dc8040,unknown
11/13/2017 1:00:00 AM,"November 13, 2017",November 2017,2017,f98c2bd96ac4a5d9476734e790c91384,c2f6ef076c68c04d525d839de995f379,unknown
11/14/2017 1:00:00 AM,"November 14, 2017",November 2017,2017,5c6c41289f4d77b9b32fb6a5e2106edb,a1e1d066731b23286a2112e65458b116,unknown
11/14/2017 1:00:00 AM,"November 14, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,0002ac0d783338cfeab0b2bdbd872cda,unknown
11/14/2017 1:00:00 AM,"November 14, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,e23689354edeb3c7a1444b1f3ae34657,unknown
11/16/2017 1:00:00 AM,"November 16, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,0e9c14002f9268601c57837930261014,unknown
11/17/2017 1:00:00 AM,"November 17, 2017",November 2017,2017,1722481ac9e5371e5099dea226b5421d,f4a9a68e297332af20b8abf5c7321756,unknown
11/17/2017 1:00:00 AM,"November 17, 2017",November 2017,2017,6be62e2d792dfec1333ce271c9a1d906,75f5a325280e4f8d8402d0300e9da4f7,unknown
11/17/2017 1:00:00 AM,"November 17, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,3f972cdb5e257034c5ad72bd3b0ed184,unknown
11/17/2017 1:00:00 AM,"November 17, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,c4bbc69cad5c99edfdf9a75ac210dce2,unknown
11/17/2017 1:00:00 AM,"November 17, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,e91d9d8a18bc230d88e9241865958431,unknown
11/17/2017 1:00:00 AM,"November 17, 2017",November 2017,2017,f98c2bd96ac4a5d9476734e790c91384,f9009793d98fb864b2067957cebb8250,unknown
11/20/2017 1:00:00 AM,"November 20, 2017",November 2017,2017,bddebc4f4d44106c427bd00695840e64,9cad35fe6e63c2113d38a7c97b4a919c,unknown
11/20/2017 1:00:00 AM,"November 20, 2017",November 2017,2017,ce1a65abd0973638f1c887a6efcfa82d,012a7e2d6e350a7ca98e33cbed8be478,unknown
11/21/2017 1:00:00 AM,"November 21, 2017",November 2017,2017,1722481ac9e5371e5099dea226b5421d,d750e19732486e9e38f209862486c1cc,unknown
11/21/2017 1:00:00 AM,"November 21, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,125ffbed680fa712eaa4e8460b5449a6,unknown
11/21/2017 1:00:00 AM,"November 21, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,3505514e9f9ba3724fc51cb3278e0e67,unknown
11/21/2017 1:00:00 AM,"November 21, 2017",November 2017,2017,f017be4dbf86243af5c1ebed0cff36a2,b9c6d7331e1ebb7ffb3ddeedd918edc1,unknown
11/22/2017 1:00:00 AM,"November 22, 2017",November 2017,2017,1722481ac9e5371e5099dea226b5421d,900e3a38a492fd258dc54b8872c2dec1,unknown
11/22/2017 1:00:00 AM,"November 22, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,1757e3f18eafbd664e0bc8cd4c2e0e39,unknown
11/23/2017 1:00:00 AM,"November 23, 2017",November 2017,2017,909e333f8f23574f93115bd3d402e202,4461853cc6a73bc75d45fe1ea6e8ee6c,unknown
11/23/2017 1:00:00 AM,"November 23, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,04781d233bb1aa1e65ead1422900fdbc,unknown
11/23/2017 1:00:00 AM,"November 23, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,b496ec6fe0e41e4901e4a8345656a8c1,unknown
11/23/2017 1:00:00 AM,"November 23, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,de4ae1f4f810873e3b18b2f942b45795,unknown
11/23/2017 1:00:00 AM,"November 23, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,ffec991bf0f35f7e7688cf0d39c9f9f4,unknown
11/23/2017 1:00:00 AM,"November 23, 2017",November 2017,2017,f017be4dbf86243af5c1ebed0cff36a2,c7204958ab2a72430f7c9c8bbea79be0,unknown
11/24/2017 1:00:00 AM,"November 24, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,d768d7e09a6f9ff4146a1659635cf304,unknown
11/24/2017 1:00:00 AM,"November 24, 2017",November 2017,2017,ce1a65abd0973638f1c887a6efcfa82d,97d4d84826d8f8a9be5d1654df41dea9,unknown
11/26/2017 1:00:00 AM,"November 26, 2017",November 2017,2017,7fa6214d82e911d070f51ef79381b956,1282361fd91dd7d33e973c529627e0a1,unknown
11/27/2017 1:00:00 AM,"November 27, 2017",November 2017,2017,58f8c0a253663304e348e81298bc255e,10b7aacb4303a22494c755fd942ab5b8,unknown
11/27/2017 1:00:00 AM,"November 27, 2017",November 2017,2017,58f8c0a253663304e348e81298bc255e,18491156799c51080e55a1cc72ac93fd,unknown
11/27/2017 1:00:00 AM,"November 27, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,4d1180e592869543e75486faa4eb9d23,unknown
11/28/2017 1:00:00 AM,"November 28, 2017",November 2017,2017,15cf89bab2c3163b4f9d8601d108f8b2,01478c73428e40a234730b5096efce0d,unknown
11/28/2017 1:00:00 AM,"November 28, 2017",November 2017,2017,1722481ac9e5371e5099dea226b5421d,f16ae7b81aea1828c86aa81e74c511de,unknown
11/28/2017 1:00:00 AM,"November 28, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,5180c117b826676fbc02291d16ffd03d,unknown
11/28/2017 1:00:00 AM,"November 28, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,64b3034d706029dcb6d09e117e6656e9,unknown
11/28/2017 1:00:00 AM,"November 28, 2017",November 2017,2017,b76ef37428e6799c421989521c0e5077,b3999f2198b3a6ddc547b84352c90e9c,unknown
11/30/2017 1:00:00 AM,"November 30, 2017",November 2017,2017,1722481ac9e5371e5099dea226b5421d,89b85f944790639e8d6d5096b1909082,unknown
11/30/2017 1:00:00 AM,"November 30, 2017",November 2017,2017,58f8c0a253663304e348e81298bc255e,e0d90dcc491a3323763c77d1dff7248b,unknown
11/30/2017 1:00:00 AM,"November 30, 2017",November 2017,2017,ce1a65abd0973638f1c887a6efcfa82d,c94494e0d50330ac0366a48520d08537,unknown
12/6/2017 1:00:00 AM,"December 6, 2017",December 2017,2017,22c29808c4f815213303f8933030604c,2f94d22f5e9da5bd2cf285436cfc3bac,unknown
12/7/2017 1:00:00 AM,"December 7, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,cdfa2a96a87edf9ea00d4e1a0cd0fb09,unknown
12/11/2017 1:00:00 AM,"December 11, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,33e4319ab5bea4bd4e07a5c7160506d5,unknown
12/14/2017 1:00:00 AM,"December 14, 2017",December 2017,2017,1722481ac9e5371e5099dea226b5421d,ffb55afa1e1b9f61c3696cc12f69b6d2,unknown
12/14/2017 1:00:00 AM,"December 14, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,5282dceffe1d3da5d599abe98cf874de,unknown
12/15/2017 1:00:00 AM,"December 15, 2017",December 2017,2017,1722481ac9e5371e5099dea226b5421d,7f15033d73520667f4539ac0eaf8dc2c,unknown
12/15/2017 1:00:00 AM,"December 15, 2017",December 2017,2017,88740e65d5d6b056e0cda098e1ea6313,c0fd33132cf60f26b36f3e719c407beb,unknown
12/15/2017 1:00:00 AM,"December 15, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,a728eb04f5469d9c5ec50dfd13a067f9,unknown
12/17/2017 1:00:00 AM,"December 17, 2017",December 2017,2017,3b86d7e8c33da2767ad2af9782f383d5,5782efc436ca617a069a0cbc86f5f371,unknown
12/18/2017 1:00:00 AM,"December 18, 2017",December 2017,2017,1722481ac9e5371e5099dea226b5421d,d75f18d5cef24fc18b544ae718588d66,unknown
12/18/2017 1:00:00 AM,"December 18, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,0141f065e310a9e40011628269e71ded,unknown
12/18/2017 1:00:00 AM,"December 18, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,8bd73c11f9e36c039ff3cee4f3f5e2d2,unknown
12/19/2017 1:00:00 AM,"December 19, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,1bf50b1aa5574ec9c56a8f2af4039ed7,unknown
12/19/2017 1:00:00 AM,"December 19, 2017",December 2017,2017,f55ba1da3448d20e213b0a10385eac07,bc419ad99b06b6b3e155039d714e2061,unknown
12/20/2017 1:00:00 AM,"December 20, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,ce721edac2d10ef0b2ee26c40924d7a5,unknown
12/21/2017 1:00:00 AM,"December 21, 2017",December 2017,2017,5bc6da5f353093c37734eddd2eafc993,b9b993f4d1b942206120102f00b759fe,unknown
12/21/2017 1:00:00 AM,"December 21, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,3a4c4d5825421adc3762e08d2f567123,unknown
12/21/2017 1:00:00 AM,"December 21, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,7f9e3113eb869488d3b9e80931e75946,unknown
12/21/2017 1:00:00 AM,"December 21, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,96a65578dd725718afb62869c9c1c3b3,unknown
12/22/2017 1:00:00 AM,"December 22, 2017",December 2017,2017,f017be4dbf86243af5c1ebed0cff36a2,5cfa02f9154d8220d0a911d6ca82ddb5,unknown
12/26/2017 1:00:00 AM,"December 26, 2017",December 2017,2017,88740e65d5d6b056e0cda098e1ea6313,b128623086957955b92331ca412595fc,unknown
12/28/2017 1:00:00 AM,"December 28, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,ab37c92112681522ef22c20cdb519a05,unknown
12/29/2017 1:00:00 AM,"December 29, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,666ea6cdce817ac66f83e17f0229b4d7,unknown
12/29/2017 1:00:00 AM,"December 29, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,9040b06453b2f1d7ed7fd1ab2377e6a1,unknown
12/29/2017 1:00:00 AM,"December 29, 2017",December 2017,2017,b76ef37428e6799c421989521c0e5077,a39720e043f27ef3b0b9256b63f9de98,unknown
1/2/2018 1:00:00 AM,"January 2, 2018",January 2018,2018,73f31a40697cc90a86c1273563ac230e,4908abf01ae104097641c7984131e9dd,unknown
1/2/2018 1:00:00 AM,"January 2, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,74b453162e9ba8058b626bbc825e67b4,unknown
1/2/2018 1:00:00 AM,"January 2, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,867b28af28629f14bcc0aa513c835fbb,unknown
1/2/2018 1:00:00 AM,"January 2, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,98eac8c94409e17058b6e89bfa4b2626,unknown
1/4/2018 1:00:00 AM,"January 4, 2018",January 2018,2018,58f8c0a253663304e348e81298bc255e,c9f5c37976afa879c834b505e6ef3fbf,unknown
1/4/2018 1:00:00 AM,"January 4, 2018",January 2018,2018,73f31a40697cc90a86c1273563ac230e,dfab173bb4e49a200b37e660e2677709,unknown
1/4/2018 1:00:00 AM,"January 4, 2018",January 2018,2018,b6885f18d203a61176418c1fb3764815,9b9ccfbe805fb9ea06df2000df9d86c9,unknown
1/4/2018 1:00:00 AM,"January 4, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,1910b507e88a983ce6245c6a8ac53c09,unknown
1/4/2018 1:00:00 AM,"January 4, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,1b9d7ffccca875a9079e3b57c24a3113,unknown
1/4/2018 1:00:00 AM,"January 4, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,4952d2ac78b534c78d7a21c60a236e4c,unknown
1/4/2018 1:00:00 AM,"January 4, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,4ef352d82c0b3506a0df2ed486d44b17,unknown
1/4/2018 1:00:00 AM,"January 4, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,67b46df8fd1c23206e0572850ac213b5,unknown
1/4/2018 1:00:00 AM,"January 4, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,775ced8a4d77641ed809d8a33917e6f0,unknown
1/4/2018 1:00:00 AM,"January 4, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,9b372f77062948ef874e4c2bbe7e6cee,unknown
1/5/2018 1:00:00 AM,"January 5, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,1da5aeb9fbb52788e0ec7c962878e92d,unknown
1/5/2018 1:00:00 AM,"January 5, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,1dd78238c3cddc9bd2da470907bba815,unknown
1/5/2018 1:00:00 AM,"January 5, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,44cdea3ba11527b847ff44a286958d17,unknown
1/5/2018 1:00:00 AM,"January 5, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,bb221b9bbbf25cc108cffe12fe10fbc2,unknown
1/6/2018 1:00:00 AM,"January 6, 2018",January 2018,2018,0218f6be0b76aca72ab4d00ee9e8cf10,5db1ffc14c272d8375d1581be36583dc,unknown
1/7/2018 1:00:00 AM,"January 7, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,2d821f9d210b3b0ec98f18bf84253c0f,unknown
1/8/2018 1:00:00 AM,"January 8, 2018",January 2018,2018,73f31a40697cc90a86c1273563ac230e,7bd4fd545ca2f255550a8fd6a4722446,unknown
1/8/2018 1:00:00 AM,"January 8, 2018",January 2018,2018,88740e65d5d6b056e0cda098e1ea6313,f4b33a92a256fd5341c5275020bb8e45,unknown
1/8/2018 1:00:00 AM,"January 8, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,12d29d5c5e0241bd62b01c442312eb52,unknown
1/8/2018 1:00:00 AM,"January 8, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,1d87fb03475c5f052588cd435b46656d,unknown
1/8/2018 1:00:00 AM,"January 8, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,1f1933824a8410104b4d51949b95900c,unknown
1/8/2018 1:00:00 AM,"January 8, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,2d8ce57ba47edc5772f64ea6b2bdf80d,unknown
1/8/2018 1:00:00 AM,"January 8, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,3a3c7831e6971e28d730f410b461e8f2,unknown
1/8/2018 1:00:00 AM,"January 8, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,8191dd9a092c97bf36d5f6741cf533ad,unknown
1/8/2018 1:00:00 AM,"January 8, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,c41986ac5ff94e0fabd00a41ec56e40d,unknown
1/8/2018 1:00:00 AM,"January 8, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,c8288308562df62a6a837190f9ccaa45,unknown
1/9/2018 1:00:00 AM,"January 9, 2018",January 2018,2018,40dec9f3d5259a3d2dbcdab2114fae47,f5a96340894b4583c7365b639e33d52f,unknown
1/9/2018 1:00:00 AM,"January 9, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,21e6ce98c8943660f4ccf0435058083d,unknown
1/9/2018 1:00:00 AM,"January 9, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,5641240ccf2611004c76234f4afb8f90,unknown
1/9/2018 1:00:00 AM,"January 9, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,7ac6d80c42fdb4020030b1cb9ed708f5,unknown
1/9/2018 1:00:00 AM,"January 9, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,89f590f6d31fb9ba02239da87497d982,unknown
1/9/2018 1:00:00 AM,"January 9, 2018",January 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,3767ce596a099bc691ee43e67fb6ec03,unknown
1/10/2018 1:00:00 AM,"January 10, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,02b29213efb13cf2c1e08537498a5e2f,unknown
1/10/2018 1:00:00 AM,"January 10, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,42d15f0a37b7d0a151bb2ca9cc7e5548,unknown
1/10/2018 1:00:00 AM,"January 10, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,72811f4732ddc88edfc27602efc34145,unknown
1/10/2018 1:00:00 AM,"January 10, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,75151da8b881b77d075fbe45c47cef39,unknown
1/10/2018 1:00:00 AM,"January 10, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,88b3ff36ab4d36ab60fdb843278606e2,unknown
1/10/2018 1:00:00 AM,"January 10, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,c0715b919f21f722a004a90a42f2c790,unknown
1/10/2018 1:00:00 AM,"January 10, 2018",January 2018,2018,fe82aeadeaea2186478fe6353d6d5301,a528bca9b3e06f60ba610a7249ab99e5,unknown
1/11/2018 1:00:00 AM,"January 11, 2018",January 2018,2018,88740e65d5d6b056e0cda098e1ea6313,b38ae5435c226e04ee0fd19aeb51d00c,unknown
1/11/2018 1:00:00 AM,"January 11, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,3223fed48f30bbdc0f6040b466516bcb,unknown
1/11/2018 1:00:00 AM,"January 11, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,52158d6f6f2a8228033b2dd5924de7f7,unknown
1/11/2018 1:00:00 AM,"January 11, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,59ddf60f6efb7a194b24a392215fb222,unknown
1/11/2018 1:00:00 AM,"January 11, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,ab712090eb9a27881b63080c859147de,unknown
1/11/2018 1:00:00 AM,"January 11, 2018",January 2018,2018,e492ee5eaf1697716985cc6f33f9cd9b,4fa302c679e1aa216f3c5163c487a2cb,unknown
1/12/2018 1:00:00 AM,"January 12, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,1f539e92146eac32306bcb0f8ba374ec,unknown
1/12/2018 1:00:00 AM,"January 12, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,24bd9a43665868b86b260f6e326b7c5f,unknown
1/12/2018 1:00:00 AM,"January 12, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,31aa9651503a33c7f28f2a6e4d46b6e0,unknown
1/12/2018 1:00:00 AM,"January 12, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,7fc2067b7f0e5d86dd4dfa1340b93910,unknown
1/12/2018 1:00:00 AM,"January 12, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,8ec5b0349f854db2ef01107469dc85e6,unknown
1/12/2018 1:00:00 AM,"January 12, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,92fac5eca13c1cbf36c87fa05304dd8b,unknown
1/12/2018 1:00:00 AM,"January 12, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,a3e7b6c90a3b35c05f6ee036ad95b1e7,unknown
1/12/2018 1:00:00 AM,"January 12, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,e5d0a99e3684733914f594116839e0c2,unknown
1/12/2018 1:00:00 AM,"January 12, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,e73b38ff519142fdc3723ddf4a3a5825,unknown
1/15/2018 1:00:00 AM,"January 15, 2018",January 2018,2018,22c29808c4f815213303f8933030604c,a463cac2327534f6f02563ffbdf92918,unknown
1/15/2018 1:00:00 AM,"January 15, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,115f08592f4c2bb29013efbbc46608fc,unknown
1/15/2018 1:00:00 AM,"January 15, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,12795bc7a24533b7946cf3584f0e8e1e,unknown
1/15/2018 1:00:00 AM,"January 15, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,27b27531e5b182af7c891c7fdca2f225,unknown
1/15/2018 1:00:00 AM,"January 15, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,51ac520c783d88964a793e455dae3506,unknown
1/15/2018 1:00:00 AM,"January 15, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,734ec5296d8357fa809ab7ff73b4740e,unknown
1/16/2018 1:00:00 AM,"January 16, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,4480a9b9f076fedfce83aaebc13c5368,unknown
1/16/2018 1:00:00 AM,"January 16, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,85b88bc0f811d78392c3f2fdc45f9ee2,unknown
1/16/2018 1:00:00 AM,"January 16, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,a843139328a73ad8669c791f883e9043,unknown
1/16/2018 1:00:00 AM,"January 16, 2018",January 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,2096a1e3206c02898f4cb287fbeac1cd,unknown
1/17/2018 1:00:00 AM,"January 17, 2018",January 2018,2018,22c29808c4f815213303f8933030604c,8dd6c8ced32cca354f48b298d317d706,unknown
1/17/2018 1:00:00 AM,"January 17, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,816db1628e55697e86b63406750fff4a,unknown
1/17/2018 1:00:00 AM,"January 17, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,b72d941d680f092a8da24e4a8cfaf83a,unknown
1/17/2018 1:00:00 AM,"January 17, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,c0760e4171db0cd649bda18fcd314e33,unknown
1/17/2018 1:00:00 AM,"January 17, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,dcc8a9fd507393fbe719661712d9ad64,unknown
1/18/2018 1:00:00 AM,"January 18, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,1af811e7b980f0101940cface13124d4,unknown
1/18/2018 1:00:00 AM,"January 18, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,4125b4e94852e1a68b609205afc1f5f7,unknown
1/18/2018 1:00:00 AM,"January 18, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,e1c1027ff3bdee0557d38637781802f8,unknown
1/18/2018 1:00:00 AM,"January 18, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,f46657d673d95ccf8d12b1075ab7c653,unknown
1/18/2018 1:00:00 AM,"January 18, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,f5043e335ce8e2caf79cf0e80220b161,unknown
1/18/2018 1:00:00 AM,"January 18, 2018",January 2018,2018,e492ee5eaf1697716985cc6f33f9cd9b,ebd6638431159e2c7a8229ea9307ecc2,unknown
1/18/2018 1:00:00 AM,"January 18, 2018",January 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,b7444aa33236c190c7e81510bedfc9f4,unknown
1/19/2018 1:00:00 AM,"January 19, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,075b352cd6b628c1b964ec661127d4fa,unknown
1/19/2018 1:00:00 AM,"January 19, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,2f233bb83fcd9c49e2959f96f2463b64,unknown
1/19/2018 1:00:00 AM,"January 19, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,4e731a273a4f480aadc865db1cd9c448,unknown
1/19/2018 1:00:00 AM,"January 19, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,70607a5baefe5608d76e9195017fc667,unknown
1/20/2018 1:00:00 AM,"January 20, 2018",January 2018,2018,ee3c3bad6ed3eb9d5de56688d1f9c91b,33bedbbf5f4322acc36ecf15bd34cc57,unknown
1/21/2018 1:00:00 AM,"January 21, 2018",January 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,82e1587f735a37b09af996eda1610bda,unknown
1/22/2018 1:00:00 AM,"January 22, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,1060d2312d7844e40b99153c4d1a45ad,unknown
1/22/2018 1:00:00 AM,"January 22, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,115679d0a013d1e98730c72c91dd0123,unknown
1/22/2018 1:00:00 AM,"January 22, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,54ba2d06c11229826ca8143a2933df73,unknown
1/22/2018 1:00:00 AM,"January 22, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,57a80e778f3d755b4f2166e6a60826fd,unknown
1/22/2018 1:00:00 AM,"January 22, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,5aa14e8d74a1e146fa26f5def723032d,unknown
1/22/2018 1:00:00 AM,"January 22, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,69daeea8d60db98c428f11dc980effdc,unknown
1/22/2018 1:00:00 AM,"January 22, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,6af8cbc980df656d8574530389a7e7a6,unknown
1/22/2018 1:00:00 AM,"January 22, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,91edf9918caf23ade612be8a563a676b,unknown
1/22/2018 1:00:00 AM,"January 22, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,bbf2aa53a06531cd2da66f110f0752a4,unknown
1/22/2018 1:00:00 AM,"January 22, 2018",January 2018,2018,b76ef37428e6799c421989521c0e5077,c7f1da0a5723f5afd7996648fa9c20d5,unknown
